Dim1,Dim2,Dim3,Val
battery,p92,2040,-40431.11822
battery,p92,2045,-638960.5026
battery,p92,2050,-1722441.311
battery,p93,2035,-117342.2491
battery,p93,2040,-344841.1928
battery,p93,2045,-439091.8569
battery,p93,2050,-454044.5204
battery,p94,2016,-6.917647059
battery,p94,2020,-6.917647059
battery,p94,2022,-6.917647059
battery,p94,2026,-6.917647059
battery,p94,2030,-145.5383981
battery,p94,2045,-1001418.839
battery,p94,2050,-5094674.544
battery,p95,2045,-364258.3288
battery,p95,2050,-602190.2877
battery,p96,2022,-27.67058824
battery,p96,2026,-27.67058824
battery,p96,2028,-350.0594747
battery,p96,2030,-938.7869437
battery,p96,2040,-290320.5023
battery,p96,2045,-238122.6203
battery,p96,2050,-1798909.769
battery,p97,2035,-122874.0173
battery,p97,2040,-1868609.726
battery,p97,2045,-1671558.304
battery,p97,2050,-1972081.259
battery,p98,2018,-609.7079351
battery,p98,2020,-631.2586217
battery,p98,2022,-633.0466864
battery,p98,2024,-673.5589125
battery,p98,2026,-683.4956108
battery,p98,2028,-672.8207595
battery,p98,2030,-123258.0158
battery,p98,2035,-786674.2356
battery,p98,2040,-1706500.797
battery,p98,2045,-2340274.517
battery,p98,2050,-3107383.437
battery,p99,2045,-848876.7151
battery,p99,2050,-1177794.329
battery,p100,2035,-1011.481341
battery,p100,2040,-11188.06196
battery,p100,2045,-10637.15591
battery,p100,2050,-9656.408411
battery,p101,2026,-508.4377295
battery,p101,2028,-4499.841831
battery,p101,2030,-5869.298298
battery,p101,2035,-54119.75533
battery,p101,2040,-936904.5156
battery,p101,2045,-1344160.22
battery,p101,2050,-4639384.173
battery,p102,2035,-168198.7836
battery,p102,2040,-641793.5576
battery,p102,2045,-3051065.2
battery,p102,2050,-3893834.672
battery,p103,2035,-123508.0405
battery,p103,2040,-1502468.944
battery,p103,2045,-1460643.318
battery,p103,2050,-2367351.517
battery,p104,2020,-25.66152434
battery,p104,2022,-274.9168727
battery,p104,2024,-265.5546527
battery,p104,2026,-349.0010595
battery,p104,2028,-428.7658054
battery,p104,2030,-4110.083359
battery,p104,2035,-203386.5029
battery,p104,2040,-387463.2539
battery,p104,2045,-517930.0549
battery,p104,2050,-301797.1833
battery,p105,2012,-518.0500499
battery,p105,2014,-213.2267175
battery,p105,2016,-310.1918459
battery,p105,2018,-216.745477
battery,p105,2020,-288.1908336
battery,p105,2022,-1321.863805
battery,p105,2024,-1383.736086
battery,p105,2035,-351378.2447
battery,p105,2040,-1230400.771
battery,p105,2045,-3389573.438
battery,p105,2050,-2585414.767
battery,p106,2020,-0.065555163
battery,p106,2022,-1807.364359
battery,p106,2024,-5033.083219
battery,p106,2026,-7921.13131
battery,p106,2028,-10729.64329
battery,p106,2030,-12222.08744
battery,p106,2035,-28121.13177
battery,p106,2040,-94265.72219
battery,p106,2045,-573363.0963
battery,p106,2050,-435677.3732
battery,p107,2020,-88.35084928
battery,p107,2022,-252.6051165
battery,p107,2024,-381.6955677
battery,p107,2026,-319.3979676
battery,p107,2028,-260.1106741
battery,p107,2030,-562.3154494
battery,p107,2035,-467813.143
battery,p107,2040,-629471.0651
battery,p107,2045,-654940.3092
battery,p107,2050,-1876662.868
battery,p108,2035,-168901.26
battery,p108,2040,-420419.6963
battery,p108,2045,-1449340.738
battery,p108,2050,-1628409.858
battery,p109,2035,-223917.4187
battery,p109,2040,-550041.8487
battery,p109,2045,-668919.7833
battery,p109,2050,-1567726.206
battery,p110,2040,-13686.53829
battery,p110,2045,-19140.84825
battery,p110,2050,-37188.83832
battery,p111,2035,-210955.4343
battery,p111,2040,-1340981.111
battery,p111,2045,-1338712.341
battery,p111,2050,-1187299.1
battery,p112,2012,-351.2216929
battery,p112,2014,-282.3756283
battery,p112,2016,-299.1339598
battery,p112,2018,-248.0648546
battery,p112,2020,-83.71769501
battery,p112,2022,-226.4930052
battery,p112,2024,-836.1319814
battery,p112,2026,-2130.260037
battery,p112,2028,-5561.603829
battery,p112,2030,-4843.076303
battery,p112,2035,-257649.0689
battery,p112,2040,-1364526.932
battery,p112,2045,-1651796.28
battery,p112,2050,-3879016.684
battery,p113,2014,-0.716326955
battery,p113,2016,-0.016314925
battery,p113,2018,-0.396740806
battery,p113,2024,-1701.741176
battery,p113,2026,-1701.741176
battery,p113,2028,-6979.454019
battery,p113,2030,-6847.60754
battery,p113,2035,-240584.2706
battery,p113,2040,-567854.9323
battery,p113,2045,-637740.7427
battery,p113,2050,-650312.9791
battery,p114,2024,-567.2470588
battery,p114,2026,-567.2470588
battery,p114,2028,-3165.669353
battery,p114,2030,-6333.858811
battery,p114,2035,-158022.7996
battery,p114,2040,-232773.1338
battery,p114,2045,-199250.6408
battery,p114,2050,-174335.695
battery,p115,2035,-4082.958016
battery,p115,2040,-160623.5528
battery,p115,2045,-176876.366
battery,p115,2050,-301332.047
battery,p116,2012,-864.8480089
battery,p116,2014,-288.8442939
battery,p116,2016,-351.5224742
battery,p116,2018,-155.1613286
battery,p116,2020,-50.39537412
battery,p116,2022,-32.60942682
battery,p116,2024,-3602.018824
battery,p116,2026,-3856.628093
battery,p116,2028,-4277.26491
battery,p116,2030,-18472.72828
battery,p116,2035,-35642.25962
battery,p116,2040,-301512.7771
battery,p116,2045,-288677.3495
battery,p116,2050,-237100.4297
battery,p117,2024,-113.4494118
battery,p117,2035,-8485.075556
battery,p117,2040,-66034.63138
battery,p117,2045,-71564.22819
battery,p117,2050,-156340.0256
battery,p118,2040,-128603.5498
battery,p118,2045,-205810.582
battery,p118,2050,-280043.4765
battery,p119,2040,-141055.6318
battery,p119,2045,-259405.1374
battery,p119,2050,-285814.4271
battery,p120,2035,-6074.799577
battery,p120,2040,-29693.23763
battery,p120,2045,-31314.73743
battery,p120,2050,-67060.84462
battery,p121,2016,-124.1404152
battery,p121,2018,-35.48493379
battery,p121,2022,-0.005184507
battery,p121,2024,-27.80760148
battery,p121,2026,-86.13357226
battery,p121,2028,-1750.665066
battery,p121,2030,-8225.704294
battery,p121,2035,-14494.20897
battery,p121,2040,-149768.9091
battery,p121,2045,-161118.1901
battery,p121,2050,-122856.1498
battery,p122,2014,-129.8823529
battery,p122,2020,-3283.2
battery,p122,2022,-7832.470588
battery,p122,2024,-5904.719242
battery,p122,2026,-4418.180662
battery,p122,2028,-8430.770726
battery,p122,2030,-15355.32487
battery,p122,2040,-601161.1234
battery,p122,2045,-739327.3114
battery,p122,2050,-1533933.44
battery,p123,2035,-168351.7987
battery,p123,2040,-547229.7977
battery,p123,2045,-1015101.848
battery,p123,2050,-3271160.531
battery,p124,2035,-6521.523035
battery,p124,2040,-27348.77
battery,p124,2045,-30967.47138
battery,p124,2050,-50517.69625
battery,p125,2035,-8429.778886
battery,p125,2040,-47521.53172
battery,p125,2045,-109670.0831
battery,p125,2050,-1062818.719
battery,p126,2020,-91998.03505
battery,p126,2022,-172062.7871
battery,p126,2024,-192190.1895
battery,p126,2026,-209031.7861
battery,p126,2028,-178872.3529
battery,p126,2030,-158145.9668
battery,p126,2035,-365078.7198
battery,p126,2040,-815300.8723
battery,p126,2045,-770484.7557
battery,p126,2050,-937347.6866
battery,p127,2010,-55.34117647
battery,p127,2012,-55.34117647
battery,p127,2014,-519.5294118
battery,p127,2016,-55.34117647
battery,p127,2018,-55.34117647
battery,p127,2020,-26161.27157
battery,p127,2022,-54122.89126
battery,p127,2024,-79059.34619
battery,p127,2026,-97976.00665
battery,p127,2028,-333199.7782
battery,p127,2030,-691915.201
battery,p127,2035,-1319079.719
battery,p127,2040,-1543290.652
battery,p127,2045,-1898710.982
battery,p127,2050,-2641704.969
battery,p128,2020,-6494.117647
battery,p128,2022,-12988.25631
battery,p128,2024,-20119.08544
battery,p128,2026,-3943.60014
battery,p128,2028,-53522.52441
battery,p128,2030,-222925.3557
battery,p128,2035,-362428.4542
battery,p128,2040,-380494.458
battery,p128,2045,-417623.2436
battery,p128,2050,-314602.4942
battery,p129,2016,-30.95058971
battery,p129,2018,-1.09870115
battery,p129,2020,-2.672608299
battery,p129,2022,-1.68611592
battery,p129,2024,-42.43314385
battery,p129,2026,-761.8365473
battery,p129,2028,-1159.602535
battery,p129,2030,-1108.720247
battery,p129,2035,-6239.447049
battery,p129,2040,-12538.94944
battery,p129,2045,-106457.9448
battery,p129,2050,-68692.93478
battery,p130,2035,-13380.3665
battery,p130,2040,-156671.3762
battery,p130,2045,-285728.7388
battery,p130,2050,-128217.4343
battery,p131,2035,-3741.653418
battery,p131,2040,-27154.39486
battery,p131,2045,-28610.36707
battery,p131,2050,-816567.6971
battery,p132,2016,-5.534117647
battery,p132,2020,-11.06823529
battery,p132,2022,-11.06823529
battery,p132,2024,-11.06823529
battery,p132,2026,-11.06823529
battery,p132,2028,-841.9111787
battery,p132,2030,-1084.826384
battery,p132,2035,-9258.421977
battery,p132,2040,-155594.4349
battery,p132,2045,-383834.1188
battery,p132,2050,-175666.8752
battery,p133,2035,-4599.442813
battery,p133,2040,-25586.77758
battery,p133,2045,-34362.20783
battery,p133,2050,-364373.517
battery,p134,2016,-479.1295863
battery,p134,2018,-96.52471229
battery,p134,2020,-29.1137597
battery,p134,2022,-120.3382984
battery,p134,2024,-252.9627635
battery,p134,2026,-812.2267255
battery,p134,2028,-7740.41108
battery,p134,2030,-8355.865694
battery,p134,2035,-21385.43522
battery,p134,2040,-99172.61386
battery,p134,2045,-271315.6704
battery,p134,2050,-439750.972
biopower,p3,2010,127109.5714
biopower,p3,2014,59610.6138
biopower,p3,2024,142371.6479
biopower,p3,2026,142371.6479
biopower,p3,2028,142371.6479
biopower,p3,2030,142371.6479
biopower,p5,2014,18812.21657
biopower,p5,2024,22823.5536
biopower,p5,2026,30824.478
biopower,p5,2028,40401.188
biopower,p5,2030,51096.10275
biopower,p5,2035,41147.7
biopower,p5,2040,41147.7
biopower,p5,2045,39859.26133
biopower,p5,2050,13429.89
biopower,p6,2035,12490.36531
biopower,p6,2040,31055.18769
biopower,p6,2045,23965.83
biopower,p6,2050,16755.48
biopower,p8,2010,20733.66112
biopower,p8,2014,17952.3
biopower,p8,2024,47860.5375
biopower,p8,2026,89984.81705
biopower,p8,2028,102108.366
biopower,p8,2030,113237.19
biopower,p8,2035,166815
biopower,p9,2010,183735.8064
biopower,p9,2012,81015.44958
biopower,p9,2014,306846.7104
biopower,p9,2016,24684.4125
biopower,p9,2018,82384.54074
biopower,p9,2020,82384.54074
biopower,p9,2022,82384.54074
biopower,p9,2024,474058.7835
